"keeper","nameKeeper","country","nameCountry","city","nameCity"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","http://www.wikidata.org/entity/Q38","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","https://w3id.org/artchives/MD1559568318479","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","https://w3id.org/artchives/MD1559568318479","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","https://w3id.org/artchives/MD1559568318479","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","https://w3id.org/artchives/MD1559568318479","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","https://w3id.org/artchives/MD1559568318479","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","https://w3id.org/artchives/MD1559568318479","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","https://w3id.org/artchives/MD1559568318479","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","https://w3id.org/artchives/MD1559568318479","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","https://w3id.org/artchives/MD1559568318479","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","https://w3id.org/artchives/MD1559568318479","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","https://w3id.org/artchives/MD1559568318479","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","https://w3id.org/artchives/MD1559568318479","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","https://w3id.org/artchives/MD1559568318479","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","https://w3id.org/artchives/MD1559568318479","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","https://w3id.org/artchives/MD1559568318479","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q339759","Bibliotheca Hertziana %u2013 Max Planck Institute of Art History","https://w3id.org/artchives/MD1559568318479","Italy","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
"http://www.wikidata.org/entity/Q11203476","Getty Research Institute","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q65","Los Angeles"
